262.1568556,61.83180987,184.06102,0.651584552,6.095953346
262.3266964,-53.68482143,251.3066256,0.634628795,8.744093193
246.251809,27.43125904,111.47188,0.554615774,-3.097535714
239.4152055,-64.56712329,155.3817711,0.575032192,5.167556403
267.8996101,30.34502924,86.40763222,0.57427924,3.764836364
241.9236,-55.606,101.5554489,0.5471305,11.66203733
238.2889004,35.78941909,159.1150944,0.598603216,7.295371429
284.5562865,11.09064327,130.7414256,0.629849781,-4.751673684
269.8965986,35.1856171,188.2413956,0.651544704,10.32990265
268.2166,0.904,91.75734,0.584026,-5.631338872
268.2619647,76.89168766,122.7340978,0.620984572,0.631543264
284.7919653,-60.29858849,215.3310111,0.642554017,2.098400858
268.5889037,50.49331551,123.94047,0.607361297,4.124143101
250.9977982,-55.0440367,111.6467911,0.554379358,8.201940034
266.3238663,31.76372315,67.20239222,0.553479714,-0.005105579
263.4169811,-54.50188679,109.0010033,0.556319811,3.567894737
278.215873,79.83291562,198.5122789,0.661521303,6.641717066
273.9322086,-60.41206544,228.8902233,0.646838701,-0.044753741
282.5790875,77.07224335,81.70046556,0.607552757,4.480559511
279.2302594,-53.70461095,155.3822856,0.611824568,3.801760614
264.3592893,79.69035533,154.8832744,0.645371066,8.390521657
239.7523429,-75.72228571,188.6503789,0.575630571,5.855017241
262.4241441,-9.636036036,100.0825944,0.557413964,-9.409293813
264.8583429,46.07594937,151.4020289,0.638738493,1.275323955
265.0297798,45.89455388,150.3371289,0.638102549,1.27330395
237.7662716,-72.47402005,244.0591322,0.601161805,2.254118876
263.9670576,49.30277186,161.5324689,0.639262793,-1.365335602
239.4361762,-48.29334583,217.7530156,0.577195173,0.513524801
262.4042435,59.56734317,184.7673522,0.64952583,7.208641806
266.9238229,-72.73998595,349.0166022,0.672266163,9.888780952
230.0199284,40.55369928,130.7131311,0.572399463,-0.227536434
261.4123849,-41.36335722,215.21629,0.638229273,-0.052720623
255.8173851,22.90804598,122.6121744,0.59716092,2.352234614
244.9544903,-38.38228155,170.3202089,0.59676608,1.664870588
268.3450413,66.70523416,117.24086,0.618405303,5.420468966
239.5985612,-72.18293936,217.4921922,0.598398253,3.640350804
244.430828,44.2089172,126.1309744,0.593650955,1.516526157
246.0808235,-43.30588235,174.6564611,0.588353824,-1.518835694
249.1791009,79.23693803,120.48649,0.599480863,2.938036936
244.3938508,-54.1733871,214.6972156,0.60677747,1.639510294
242.5459218,9.770949721,158.1438233,0.580736872,0.904918471
268.6428354,24.21341463,115.6815789,0.613983613,2.514552136
240.762766,49.9375,118.0866067,0.580317487,-5.664554059
246.7384348,-47.7626087,248.5702956,0.611736957,1.059751171
234.8948658,43.47607935,138.6474078,0.590482789,2.623496187
239.2707371,-42.52805281,186.6563922,0.58139934,3.452
263.7753597,60.16636691,189.0747956,0.637404451,5.972331627
241.2406427,-61.95935728,233.6658111,0.601976843,15.14793741
260.675144,61.48176583,176.7445911,0.638746641,6.896926316
261.7188069,80.62689585,158.2122444,0.654431496,1.284420121
233.6496867,-59.93912265,236.9798622,0.587423232,5.422357746
264.743285,3.534299517,199.9161978,0.628875362,8.316331352
283.5421129,-5.506512301,134.6614922,0.62214508,-5.920108851
244.8680581,41.54083485,180.9013022,0.590634074,23.74660426
242.0026581,-52.03299725,239.6215344,0.621502979,3.413748357
264.9960513,45.73642646,177.8907733,0.637140918,10.10912453
239.2503067,-71.58808063,260.2440689,0.619286591,3.507808018
247.3564516,79.87154378,279.4426211,0.65235023,10.79431625
243.7534597,-89.66255924,249.9387178,0.608841706,7.149748837
287.4311927,77.58511723,164.7369433,0.648456167,10.77037144
262.812099,-90.20256645,271.1307422,0.641326535,9.896387906
253.2510363,50.29965458,187.70946,0.607657599,-3.948636275
227.0209486,-47.35770751,206.3189733,0.586779397,5.936474797
240.3659794,27.10051546,58.80923111,0.51145232,10.7761621
243.0738071,-67.08121827,220.3334689,0.605962944,6.90177582
248.2389381,69.48967552,167.9383311,0.639297689,12.98567816
220.0092409,-66.55033003,257.9491322,0.566858086,12.62969926
236.6299299,-27.42242242,201.7121233,0.597742993,10.9861292
274.4326214,13.58770227,318.4750644,0.693582524,8.924558314
240.0137885,30.14190094,122.4995111,0.55964826,11.52878062
267.7636252,-48.84710234,180.7027267,0.613384094,41.85728749
220.181562,16.01449275,198.3522867,0.528340378,19.40444327
255.9920684,-8.944012442,122.3045367,0.571462286,13.78046652
284.1955446,86.84529703,128.7813922,0.636649752,9.559364166
259.4435163,-78.65393795,303.3107856,0.641223548,5.007979176
248.3369738,66.59499431,136.57574,0.602309158,6.057520735
250.0066798,-94.47053045,243.9212611,0.609087181,5.404867654
229.7,31.37510955,192.9439322,0.593527826,6.684821032
237.9774783,-54.30869565,251.3215444,0.611911957,5.565010024
239.0335426,22.85560538,196.8691433,0.602773767,5.60418217
239.4173489,-26.80214425,205.6640856,0.593615741,7.219045777
266.3046096,6.522107244,209.6839544,0.632541863,7.321715432
281.7216807,7.694957983,242.94536,0.656189076,11.41896439
266.4837209,55.40909091,160.4449333,0.626542548,10.39375583
262.0007833,-32.50130548,158.1890944,0.5919703,9.551693204
261.9608123,73.35016465,143.11793,0.616454171,3.115781132
239.0831672,-48.0620155,186.3698467,0.577953765,6.232966266
289.7706941,33.79948586,145.4102944,0.641257069,8.46550324
266.1273593,-21.96363636,245.95949,0.637822294,9.935117054
257.0173913,44.5206243,146.4906278,0.593842252,17.58686392
219.1507605,-28.55513308,199.0370122,0.569776854,8.455724485
270.5664207,36.39360394,146.3409244,0.632341636,8.551261908
239.0764824,12.95979899,179.9218,0.607892714,1.19757427
257.5463665,-23.71406003,264.8329133,0.630770735,5.963392806
266.1138604,-4.145790554,194.9991378,0.631783368,10.4852351
285.1621011,51.10638298,130.9940178,0.628147939,4.877358911
238.0558111,38.34261501,136.9348222,0.594985472,6.060884631
239.6080153,-23.05438931,209.9133967,0.600742605,6.031087847
275.8261692,32.54029851,190.2827111,0.655490299,8.495339664
266.631291,-11.86105033,186.0133367,0.62923058,3.781655615
239.5066468,54.36507937,157.1344833,0.576715278,14.84295962
246.4048057,-61.50102249,215.79967,0.59178272,13.24795813
238.2934524,70.01984127,155.8211067,0.610912202,6.568189084
234.0793139,-50.72141372,205.5123244,0.599435291,6.071718033
250.2118946,62.67034834,196.3644733,0.626893798,13.75332178
226.3188082,-68.26722533,235.1566711,0.582381285,13.19666111
257.9409611,40.6819222,237.52826,0.638931541,12.30576816
226.3082961,-57.45054244,332.5183689,0.580352106,13.82886897
245.2407175,56.92017937,175.4692833,0.587238565,12.62518923
272.3233191,-51.17106383,281.3121122,0.672771064,12.47028629
267.1323907,64.07026564,198.9145744,0.633430163,15.39828854
211.9913498,-69.3878327,215.8145889,0.535496198,13.42606525
283.7960548,61.26409018,218.3487422,0.639603663,12.26491509
239.8838494,-65.68870293,274.8342278,0.623726569,13.91472056
235.5878618,56.80952381,165.5127256,0.58096592,12.91560157
239.0295815,-50.52525253,294.2200378,0.587962843,11.96632733
254.514449,49.37959184,208.3186189,0.61784551,11.79884935
236.8880319,-48.13475177,237.0256478,0.588310062,14.7796932
262.186583,43.87451737,184.2642256,0.632431226,11.6730841
226.2397229,-49.27829099,174.8133667,0.557564954,10.9215134
